id,reference_number,status,subscription_id,state,grand_total,subtotal,tax_amount,total_due,total_invoiced,total_item_count,total_paid,total_qty_ordered,total_refunded,discount_amount,order_currency_code,giftcert_amount,coupon_code,coupon_rule_name,customer_group_id,customer_account_id,customer_is_guest,shipping_amount,shipping_description,shipping_discount_amount,shipping_hidden_tax_amount,shipping_incl_tax,shipping_invoiced,shipping_method,shipping_refunded,how_did_you_hear,how_did_you_hear_other,created_at,updated_at,order_has_subscription,order_has_ecommerce,customer_email,customer_fname,customer_lname
60766,100056447,complete,,complete,38.25,45,0,,38.25,1,38.25,1,,-6.75,USD,0,BLACKFRIDAY,15% Off Gifts - Black Friday Promotion,0,,1,0,null,0,0,0,0,null,,null,null,12/2/2013 14:12,12/2/2013 14:13,0,0,UJBYJUBKUBQ@FJNRR.PRD,LJBYJ,MHUUQY
38895,100035744,processing,,processing,15,15,0,,15,1,15,1,,0,USD,0,null,null,1,1227,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,8/1/2013 8:05,8/1/2013 8:05,1,0,AJOKYRFUQM@KQUUMRBCN.OQC,DAN,BROYLES
28359,100025785,processing,,processing,47.42,43.5,3.92,,47.42,1,47.42,1,,0,USD,0,null,null,1,825,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,6/1/2013 7:11,6/1/2013 7:11,1,0,VJP.LHUUJOR@PURYRG.PRD,ZJP,VHUUJOR
2493423,102425131,complete,339169,complete,14.99,14.99,0,0,14.99,1,14.99,1,,0,USD,0,null,null,1,1621,,0,Free Shipping - Free,0,0,0,0,freeshipping_freeshipping,,null,null,9/1/2017 8:41,9/5/2017 8:39,1,0,DT76JA@WDJHU.PRD,MHPNJQU ,MPGBTTHO 
5372,100004802,complete,,complete,15,15,0,0,15,1,15,1,,0,USD,0,null,null,1,954,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,12/1/2012 10:56,2/19/2013 1:17,1,0,PJPCBMNRUQ@JRU.PRD,RUSSELL,DAVIS
226593,100212924,complete,,complete,40.5,45,0,,40.5,1,40.5,1,,-4.5,USD,0,GIFTS10PCT,10% Off Gifts,0,,1,0,null,0,0,0,0,null,,null,null,12/14/2014 14:39,12/14/2014 14:39,0,0,JDKQY.CJFURY@MJBUCPRUUQWQ.PJ,ADKQY,TJFURY
58760,100054453,processing,,processing,15,15,0,,15,1,15,1,,0,USD,0,null,null,1,971,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,12/1/2013 7:26,12/1/2013 7:26,1,0,JPYJOTRYA1118@PRDPJMC.OQC,AOAF,CYJOTRYA
5419,100004849,complete,,complete,15,15,0,0,15,1,15,1,,0,USD,0,null,null,1,1057,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,12/1/2012 11:43,2/19/2013 1:17,1,0,PNHOJPNHOJ911@NRCDJHU.PRD,KHO,UHJR
152960,100141672,processing,,processing,15,15,0,,15,1,15,1,,0,USD,0,null,null,1,1310,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,9/1/2014 5:30,9/1/2014 5:30,1,0,PPJHO2173@WDJHU.PRD,PNYHMCRSNQY ,PJHO 
79150,100073541,processing,,processing,15,15,0,,15,1,15,1,,0,USD,0,null,null,1,1687,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,3/1/2014 7:58,3/1/2014 7:58,1,0,DPPUHOCHPX.CHD@WDJHU.PRD,THD,MPPUHOCHPX
33793,100030870,processing,,processing,15,15,0,,15,1,15,1,,0,USD,0,null,null,1,280,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,7/1/2013 5:41,7/1/2013 5:41,1,0,JAJD@THMNJOANBOC.PRD,AAJD,MBYYJF
28504,100025930,processing,,processing,15,15,0,,15,1,15,1,,0,USD,0,null,null,1,1687,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,6/1/2013 9:35,6/1/2013 9:35,1,0,DPPUHOCHPX.CHD@WDJHU.PRD,THD,MPPUHOCHPX
319725,100302925,complete,,complete,15,15,0,0,15,1,15,1,,0,USD,0,null,null,1,832,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,4/1/2015 5:22,4/10/2015 19:00,1,0,NJDDRO1954@FJNRR.PRD,MHPNJQU,HJDDRO
11742,100010686,complete,,complete,15,15,0,0,15,1,15,1,,0,USD,0,null,null,1,832,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,2/1/2013 13:04,2/19/2013 1:41,1,0,NJDDRO1954@FJNRR.PRD,MHPNJQU,HJDDRO
19176,100017315,processing,,processing,15,15,0,,15,1,15,1,,0,USD,0,null,null,1,101,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,4/1/2013 5:16,4/1/2013 5:16,1,0,NRMQAYJWWQYKTA10@FJNRR.PRD,JJMRO,OMKRYOQ
456416,100434219,complete,,complete,0,0,0,0,0,1,0,1,,0,USD,0,null,null,1,3437,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,8/1/2015 5:20,8/10/2015 21:19,1,0,XJOAYQIM09@DMO.PRD,KQOOQCN,AOAYQIM
67062,100062294,processing,,processing,15,15,0,,15,1,15,1,,0,USD,0,null,null,1,554,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,1/1/2014 6:50,1/1/2014 6:50,1,0,JWY1259@NRCDJHU.PRD,FYHCV,PHQSDQHQY
497259,100473819,complete,,complete,15,15,0,0,15,1,15,1,,0,USD,0,null,null,1,554,,0,Free Shipping - Free,0,0,0,0,freeshipping_freeshipping,,null,null,9/1/2015 6:27,9/10/2015 17:45,1,0,JWY1259@NRCDJHU.PRD,FYHCV,PHQSDQHQY
837,100000757,complete,,complete,4.99,15,0,0,4.99,1,4.99,1,,-10.01,USD,,GET499,Content Banner Coupon,1,864,0,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,8/27/2012 16:00,9/11/2012 3:37,1,0,YRWQYMD1231@WDJHU.PRD,DJCC,YRWQYM
1673487,101619066,complete,,complete,15,15,0,0,15,1,15,1,,0,USD,0,null,null,1,1837,,0,Free Shipping - Free,0,0,0,0,freeshipping_freeshipping,,null,null,2/1/2017 10:50,2/10/2017 12:52,1,0,MSQPCRY513@WDJHU.PRD,BYJA,HQOMRO
669754,100642507,complete,,complete,45,45,0,,45,1,45,1,,0,USD,0,null,null,0,,1,0,null,0,,0,0,null,,null,null,12/14/2015 17:23,12/14/2015 17:23,0,0,ZQOOFKJUUJYA@LQYHVRO.OQC,JQOOHTQY,BJUUJYA
1326274,101278259,complete,,complete,25,25,0,0,25,1,25,1,,0,USD,0,null,null,1,1893,,0,Free Shipping - Free,0,,0,0,freeshipping_freeshipping,,null,null,10/1/2016 10:40,10/8/2016 3:23,1,0,Z-KYBOQY@NRCDJHU.PJ,JJPXHQ,SQPROAPRMC
15015,100013619,processing,,processing,15,15,0,,15,1,15,1,,0,USD,0,null,null,1,913,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,3/1/2013 9:35,3/1/2013 9:35,1,0,ZBMCHOSURW@FJNRR.PRD,JBMCHO,PURW
701,100000651,closed,,closed,15,15,0,0,15,1,15,1,15,0,USD,,null,null,1,248,0,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,0,null,null,8/21/2012 1:36,8/22/2012 2:44,1,0,PZMCHUIQUUYO@JCC.OQC,CNJYUQM,SCHUIQUU
6152,100005572,complete,,complete,15,15,0,0,15,1,15,1,,0,USD,0,null,null,1,210,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,12/3/2012 22:47,2/19/2013 1:27,1,0,JDJCNQOF21@WDJHU.PRD,AOWHQ,MJCNQOF
15183,100013787,processing,,processing,15,15,0,,15,1,15,1,,0,USD,0,null,null,1,1649,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,3/1/2013 12:23,3/1/2013 12:23,1,0,ARP11A7@FJNRR.PRD,DANIEL,HERR
618836,100592930,complete,,complete,45,45,0,,45,1,45,1,,0,USD,0,null,null,0,,1,0,null,0,0,0,0,null,,null,null,11/16/2015 0:54,11/16/2015 0:54,0,0,PJYUFJOOQ15@WDJHU.PRD,PJCYHPHJ ,DQUJF
11935,100010876,complete,,complete,15,15,0,0,15,1,15,1,,0,USD,0,null,null,1,1534,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,2/1/2013 16:04,2/19/2013 1:42,1,0,ZIDRRAF@OQCVQYR.OQC,JQYYF,MRRAF
19217,100017356,processing,,processing,15,15,0,,15,1,15,1,,0,USD,0,null,null,1,280,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,4/1/2013 5:56,4/1/2013 5:56,1,0,JAJD@THMNJOANBOC.PRD,AAJD,MBYYJF
3869,100003445,complete,,complete,15,15,0,0,15,1,15,1,,0,USD,,null,null,1,1085,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,11/1/2012 12:29,11/13/2012 19:52,1,0,KYHJOD884@WDJHU.PRD,BYHJO ,MJYXRIMXH
318772,100302113,complete,,complete,19.99,15,0,0,19.99,1,19.99,1,,0,USD,0,null,null,0,,1,4.99,Flat Rate - Fixed,0,0,4.99,4.99,flatrate_flatrate,,null,null,3/29/2015 0:27,3/30/2015 23:07,0,1,UDHCPNQUU@YJFPRPRSHQYM.PRD,LRYQCCJ,MHCPNQUU
23654,100021438,processing,,processing,15,15,0,,15,1,15,1,,0,USD,0,null,null,1,1534,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,5/1/2013 9:46,5/1/2013 9:46,1,0,ZIDRRAF@OQCVQYR.OQC,JQYYF,MRRAF
5252,100004682,complete,,complete,15,15,0,0,15,1,15,1,,0,USD,0,null,null,1,651,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,12/1/2012 8:56,2/19/2013 1:17,1,0,CKUROW1@WDJHU.PRD,CHD,KUROW
2182,100001970,complete,,complete,15,15,0,0,15,1,15,1,,0,USD,,null,null,1,589,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,10/1/2012 8:51,10/11/2012 22:30,1,0,JOWQYKYJOAHMN@WDJHU.PRD,JRQ,BRYXRIMXH
876,100000790,complete,,complete,4.99,15,0,0,4.99,1,4.99,1,,-10.01,USD,,GET499,Content Banner Coupon,1,897,0,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,8/29/2012 2:37,9/11/2012 3:37,1,0,NWSRIQUU218@JRU.PRD,WQRYWQ,SRIQUU
23383,100021167,processing,,processing,15,15,0,,15,1,15,1,,0,USD,0,null,null,1,101,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,5/1/2013 5:16,5/1/2013 5:16,1,0,NRMQAYJWWQYKTA10@FJNRR.PRD,JJMRO,OMKRYOQ
2875136,102806876,complete,,complete,43.5,43.5,0,,43.5,1,43.5,1,,0,USD,0,null,null,0,,1,0,null,0,0,0,0,null,,null,null,12/14/2017 10:37,12/14/2017 10:37,0,0,MCQSNQO.MBCNQYUJOA@NRCDJHU.PRD,SCQSNQO,SBCNQYUJOA
290607,100274789,complete,,complete,0,0,0,0,0,1,0,1,,0,USD,0,null,null,1,3437,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,3/1/2015 7:22,3/11/2015 1:07,1,0,XJOAYQIM09@DMO.PRD,KQOOQCN,AOAYQIM
57446,100053294,complete,,complete,45,45,0,,45,1,45,1,,0,USD,0,null,null,0,,1,0,null,0,0,0,0,null,,null,null,11/15/2013 23:23,11/15/2013 23:23,0,0,AYRKSQ1@NRCDJHU.PRD,DJOHQU,RRKHOMRO
1378,100001261,complete,,complete,4.99,15,0,0,4.99,1,4.99,1,,-10.01,USD,,GET499,Content Banner Coupon,1,1057,0,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,9/6/2012 15:06,10/11/2012 23:19,1,0,PNHOJPNHOJ911@NRCDJHU.PRD,KHO,UHJR
989,100000891,complete,,complete,15,15,0,0,15,1,15,1,,0,USD,,null,null,1,60,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,9/1/2012 19:09,9/11/2012 3:26,1,0,OWYJDD1@CHWQYM.UMB.QAB,NJCNJO,GYJDDQM
15013,100013617,processing,,processing,15,15,0,,15,1,15,1,,0,USD,0,null,null,1,908,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,3/1/2013 9:33,3/1/2013 9:33,1,0,KYHJO.CYJO.1337@WDJHU.PRD,BYHJO,TYJO
23644,100021428,processing,,processing,15,15,0,,15,1,15,1,,0,USD,0,null,null,1,1456,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,5/1/2013 9:36,5/1/2013 9:36,1,0,QDCS699@WDJHU.PRD,MHPNJQU,GHUURCC
23580,100021364,processing,,processing,15,15,0,,15,1,15,1,,0,USD,0,null,null,1,1086,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,5/1/2013 8:32,5/1/2013 8:32,1,0,PNJMQ0555@WDJHU.PRD,PNJMQ,ZRNOMRO
3240840,103172582,complete,430482,complete,419.88,430.27,0,0,419.88,2,419.88,2,,-10.39,USD,0,FREENECKO,Free Necko W sub,1,1647,0,0,Free Shipping,0,0,0,0,mtb_shipping_us,,null,null,3/21/2018 22:15,3/22/2018 13:23,1,1,PZF0BOW85@WDJHU.PRD,CUHTTRYA,YRBOW
418970,100398213,complete,,complete,43.5,43.5,0,0,43.5,1,43.5,1,,0,USD,0,null,null,1,3437,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,7/1/2015 5:07,7/10/2015 19:01,1,0,XJOAYQIM09@DMO.PRD,KQOOQCN,AOAYQIM
290551,100274733,complete,,complete,0,0,0,0,0,1,0,1,,0,USD,0,null,null,1,1647,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,3/1/2015 7:20,3/11/2015 1:07,1,0,PZF0BOW85@WDJHU.PRD,CUHTTRYA,YRBOW
231312,100217201,complete,,complete,81,90,0,,81,1,81,1,,-9,USD,0,GIFTS10PCT,10% Off Gifts,0,,1,0,null,0,0,0,0,null,,null,null,12/23/2014 15:29,12/23/2014 15:29,0,0,SJCYJ222@DMO.PRD,PQCQY,DRBWUJMM
290508,100274690,complete,,complete,15,15,0,0,15,1,15,1,,0,USD,0,null,null,1,530,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,3/1/2015 7:19,3/11/2015 1:07,1,0,PRKFKQPXOQY@SUJCQJBCQU.OQC,CRKF,BQPXOQY
816,100000744,complete,,complete,4.99,15,0,0,4.99,1,4.99,1,,-10.01,USD,,GET499,Content Banner Coupon,1,847,0,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,8/27/2012 1:28,9/11/2012 3:37,1,0,AQJOJAQDHOW@JCC.OQC,DQJOJ,DQDHOW
28738,100026164,processing,,processing,85.5,85.5,0,,85.5,1,85.5,1,,0,USD,0,null,null,1,1379,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,6/1/2013 13:24,6/1/2013 13:24,1,0,DHOHDQ2369@WDJHU.PRD,JJMRO,KYQDQY
616767,100590981,complete,,complete,18,20,0,0,18,1,18,1,,-2,USD,0,GIFTS10PCT,10% Off Gifts,0,,1,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,11/13/2015 18:46,11/16/2015 18:32,0,1,PMNQOAQYMRO@PRDPJMC.OQC,CYJHW,HQOAQYMRO
12024,100010965,complete,,complete,16.13,15,1.13,0,16.13,1,16.13,1,,0,USD,0,null,null,1,1853,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,2/1/2013 17:27,2/19/2013 1:42,1,0,ZQXVTJK@WDJHU.PRD,CNJYUQM,TYJO
1608,100001466,complete,,complete,15,15,0,0,15,1,15,1,,0,USD,,null,null,1,740,0,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,9/20/2012 0:29,10/11/2012 22:23,1,0,XYBOPNF509@PRDPJMC.OQC,XYHMCHQ,MUJFCRO
2361,100002149,complete,,complete,15,15,0,0,15,1,15,1,,0,USD,,null,null,1,975,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,10/1/2012 11:50,10/11/2012 22:43,1,0,IJCCMS29@WDJHU.PRD,PJBU,WJCCM
1986,100001774,complete,,complete,15,15,0,0,15,1,15,1,,0,USD,,null,null,1,101,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,10/1/2012 5:35,10/11/2012 22:27,1,0,NRMQAYJWWQYKTA10@FJNRR.PRD,JJMRO,OMKRYOQ
5418,100004848,complete,,complete,15,15,0,0,15,1,15,1,,0,USD,0,null,null,1,1056,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,12/1/2012 11:42,2/19/2013 1:17,1,0,X.QUUMIRYCN@DJYHQCCJ-OAC.PRD,KQOOF,EUUMIRYCN
1220364,101173942,complete,,complete,15,15,0,0,15,1,15,1,,0,USD,0,null,null,1,530,,0,Free Shipping - Free,0,,0,0,freeshipping_freeshipping,,null,null,9/1/2016 5:10,9/8/2016 5:15,1,0,PRKFKQPXOQY@SUJCQJBCQU.OQC,CRKF,BQPXOQY
44021,100040501,processing,,processing,15,15,0,,15,1,15,1,,0,USD,0,null,null,1,1398,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,9/1/2013 8:07,9/1/2013 8:07,1,0,OJCNROWJBAYQJB@WDJHU.PRD,NJCNRO ,GJBAYQJB
53484,100049442,processing,,processing,15,15,0,,15,1,15,1,,0,USD,0,null,null,1,210,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,11/1/2013 5:29,11/1/2013 5:29,1,0,JDJCNQOF21@WDJHU.PRD,AOWHQ,MJCNQOF
44077,100040557,processing,,processing,15,15,0,,15,1,15,1,,0,USD,0,null,null,1,1907,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,9/1/2013 9:03,9/1/2013 9:03,1,0,YKFDQY78@NRCDJHU.PRD,RJOAF ,BFDQY
3366720,103298462,complete,742,complete,16.38,14.99,1.39,0,16.38,1,16.38,1,,0,USD,0,null,null,1,971,,0,Free Shipping - Free,0,,0,0,freeshipping_freeshipping,,null,null,5/1/2018 0:03,5/4/2018 21:15,0,0,JPYJOTRYA1118@PRDPJMC.OQC,AOAF,CYJOTRYA
2892989,102824743,complete,,complete,87,87,0,,87,2,87,2,,0,USD,0,null,null,0,,1,0,null,0,,0,0,null,,null,null,12/22/2017 12:10,12/22/2017 12:10,0,0,JBCBDO.SRUJPVFX@FJNRR.PRD,RJHOQ ,KQUMQF 
654487,100627791,complete,,complete,81,90,0,,81,1,81,1,,-9,USD,0,GIFTS10PCT,10% Off Gifts,0,,1,0,null,0,,0,0,null,,null,null,12/2/2015 20:50,12/2/2015 20:50,0,0,KRUHOMJY@FJNRR.PRD,SARAH,BOLIN
1408,100001285,complete,,complete,4.99,15,0,0,4.99,1,4.99,1,,-10.01,USD,,GET499,Content Banner Coupon,1,1086,0,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,9/8/2012 19:42,10/11/2012 22:21,1,0,PNJMQ0555@WDJHU.PRD,PNJMQ,ZRNOMRO
1602105,101549470,complete,,complete,0,0,0,0,0,1,0,1,,0,USD,0,null,null,1,1053,,0,Free Shipping - Free,0,0,0,0,freeshipping_freeshipping,,null,null,1/1/2017 15:20,1/10/2017 6:47,1,0,ZANQOAQYMRO505@PRDPJMC.OQC,JJDQM,HQOAQYMRO
2783030,102714748,complete,742,complete,16.45,14.99,1.46,0,16.45,1,16.45,1,,0,USD,0,null,null,1,971,,0,Free Shipping - Free,0,,0,0,freeshipping_freeshipping,,null,null,12/1/2017 0:00,12/4/2017 18:09,1,0,JPYJOTRYA1118@PRDPJMC.OQC,AOAF,CYJOTRYA
99,100000170,complete,,complete,10,15,0,0,10,1,10,1,,-5,USD,,FIRSTBOX5,First Box Promo,1,127,0,0,Free Shipping - Free,0,0,0,0,flatrate_flatrate,,null,null,7/12/2012 19:23,8/10/2012 16:03,1,0,WXQOFRO@LQYHVRO.OQC,GLEN,KENYON
793,100000724,complete,,complete,36.59,43.5,3.1,0,36.59,1,36.59,1,,-10.01,USD,,GET499,Content Banner Coupon,1,825,0,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,8/26/2012 3:11,9/11/2012 3:36,1,0,VJP.LHUUJOR@PURYRG.PRD,ZJP,VHUUJOR
1582902,101530269,complete,,complete,25,25,0,0,25,1,25,1,,0,USD,0,null,null,1,864,,0,Free Shipping - Free,0,0,0,0,freeshipping_freeshipping,,null,null,1/1/2017 9:00,1/10/2017 7:25,1,0,YRWQYMD1231@WDJHU.PRD,DJCC,YRWQYM
1806,100001617,complete,,complete,4.99,15,0,0,4.99,1,4.99,1,,-10.01,USD,,GET499,Content Banner Coupon,1,1353,0,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,9/27/2012 13:35,10/11/2012 22:25,1,0,DDQHQY84@NRCDJHU.PRD,MHPNJQU,MQHQY
3367020,103298762,complete,394,complete,14.99,14.99,0,0,14.99,1,14.99,1,,0,USD,0,null,null,1,530,,0,Free Shipping - Free,0,0,0,0,freeshipping_freeshipping,,null,null,5/1/2018 0:08,5/2/2018 10:27,0,0,PRKFKQPXOQY@SUJCQJBCQU.OQC,CRKF,BQPXOQY
231719,100217576,complete,,complete,90,90,0,,90,1,90,1,,0,USD,0,null,null,0,,1,0,null,0,0,0,0,null,,null,null,12/24/2014 1:02,12/24/2014 1:02,0,0,XDJYBDRCR@MKPWURKJU.OQC,KJYQO,MJYBDRCR
67164,100062396,processing,,processing,15,15,0,,15,1,15,1,,0,USD,0,null,null,1,1764,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,1/1/2014 8:30,1/1/2014 8:30,1,0,DQCJUYBUV89@FDJHU.PRD,EYHP,CUJTUHO
456367,100434170,complete,,complete,15,15,0,0,15,1,15,1,,0,USD,0,null,null,1,1687,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,8/1/2015 5:18,8/10/2015 21:00,1,0,DPPUHOCHPX.CHD@WDJHU.PRD,THD,MPPUHOCHPX
169356,100157349,processing,,processing,15,15,0,,15,1,15,1,,0,USD,0,null,null,1,1310,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,10/1/2014 5:27,10/1/2014 5:28,1,0,PPJHO2173@WDJHU.PRD,PNYHMCRSNQY ,PJHO 
152881,100141593,processing,,processing,15,15,0,,15,1,15,1,,0,USD,0,null,null,1,1609,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,9/1/2014 5:24,9/1/2014 5:24,1,0,AJOUQMCQY11@WDJHU.PRD,DAN,LESTER
2778187,102709883,complete,,complete,148.91,165,0,,148.91,1,148.91,1,,-16.09,USD,0,GIVEMTB,General Use - GIVEMTB,0,,1,0,null,0,0,0,0,null,,null,null,11/27/2017 7:59,11/27/2017 8:00,0,0,NJKUBLM2MHOW@WDJHU.PRD,HRUUF,BJYPYRTC
44065,100040545,processing,,processing,15,15,0,,15,1,15,1,,0,USD,0,null,null,1,1764,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,9/1/2013 8:51,9/1/2013 8:51,1,0,DQCJUYBUV89@FDJHU.PRD,EYHP,CUJTUHO
39269,100036118,processing,,processing,15,15,0,,15,1,15,1,,0,USD,0,null,null,1,1310,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,8/1/2013 14:10,8/1/2013 14:10,1,0,PPJHO2173@WDJHU.PRD,PNYHMCRSNQY ,PJHO 
675613,100648041,complete,,complete,45,45,0,,45,1,45,1,,0,USD,0,null,null,0,,1,0,null,0,,0,0,null,,null,null,12/20/2015 2:21,12/20/2015 2:21,0,0,XYHMCJWYQQOIJUA@WDJHU.PRD,LJBYJ ,GYQQOIJUA 
456332,100434135,complete,,complete,15,15,0,0,15,1,15,1,,0,USD,0,null,null,1,530,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,8/1/2015 5:16,8/10/2015 21:52,1,0,PRKFKQPXOQY@SUJCQJBCQU.OQC,CRKF,BQPXOQY
8729,100007903,complete,,complete,15,15,0,0,15,1,15,1,,0,USD,0,null,null,1,475,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,1/1/2013 7:58,2/19/2013 1:29,1,0,QDRSJHOCKJUUQY323@NRCDJHU.PRD,JBMCHO,JROQM
981,100000883,complete,,complete,15,15,0,0,15,1,15,1,,0,USD,,null,null,1,35,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,9/1/2012 19:01,9/11/2012 3:26,1,0,CRDZBA1@FDJHU.PRD,TRD,JBAMRO
2323425,102255140,complete,,complete,34.99,30,0,0,34.99,2,34.99,2,,0,USD,0,null,null,0,,1,4.99,Flat Rate,0,0,4.99,4.99,mtb_shipping_us,,null,null,7/27/2017 11:28,8/1/2017 14:38,0,1,JY5DFQYM@PRDPJMC.OQC,RNROAJ,MFQYM
246,100000288,complete,,complete,15,15,0,0,15,1,15,1,,0,USD,,null,null,1,279,0,0,Free Shipping - Free,0,0,0,0,flatrate_flatrate,,null,null,7/17/2012 16:44,8/10/2012 16:10,1,0,PRFRCQMDRXQY@MCOF.YY.PRD,LFOO,WHUPRG
2771097,102702791,complete,,complete,43.5,43.5,0,,43.5,1,43.5,1,,0,USD,0,null,null,0,,1,0,null,0,0,0,0,null,,null,null,11/22/2017 12:55,11/22/2017 12:55,0,0,OHPRUQNBAWHOM13@WDJHU.PRD,NHPRUQ,HBAWHOM
8252,100007474,complete,,complete,165,165,0,0,165,1,165,1,,0,USD,0,null,null,1,1220,0,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,12/26/2012 20:38,2/19/2013 1:29,1,0,WYQLQ@KWLUUS.PRD,KFUQ,GYQLQ
113938,100105669,processing,,processing,15,15,0,,15,1,15,1,,0,USD,0,null,null,1,832,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,6/1/2014 16:00,6/1/2014 16:00,1,0,NJDDRO1954@FJNRR.PRD,MHPNJQU,HJDDRO
3156212,103087951,complete,362075,complete,14.99,14.99,0,0,14.99,1,14.99,1,,0,USD,0,null,null,1,1837,,0,Free Shipping - Free,0,0,0,0,freeshipping_freeshipping,,null,null,3/1/2018 7:32,3/7/2018 11:13,1,0,MSQPCRY513@WDJHU.PRD,BYJA,HQOMRO
108342,100100095,processing,,processing,15,15,0,,15,1,15,1,,0,USD,0,null,null,1,210,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,6/1/2014 5:02,6/1/2014 5:02,1,0,JDJCNQOF21@WDJHU.PRD,AOWHQ,MJCNQOF
5324,100004754,complete,,complete,15,15,0,0,15,1,15,1,,0,USD,0,null,null,1,832,,0,Flat Rate - Fixed,0,0,0,0,flatrate_flatrate,,null,null,12/1/2012 10:08,2/19/2013 1:17,1,0,NJDDRO1954@FJNRR.PRD,MHPNJQU,HJDDRO
